time	V(vd)	V(vg)	V(Vd)*Ix(U1:D)+V(Vg)*Ix(U1:G)	Ix(U1:D)	Ix(U1:G)
2.614417958523509e-005	3.582586e+001	-3.899854e+000	1.680856e-003	4.413194e-005	-2.558838e-005
2.614431807134714e-005	3.582586e+001	-3.899864e+000	2.166191e-003	5.767999e-005	-2.557927e-005
2.614449584570619e-005	3.582586e+001	-3.899881e+000	2.492593e-003	6.681798e-005	-2.532934e-005
2.614469937892703e-005	3.582586e+001	-3.899899e+000	2.441730e-003	6.546277e-005	-2.473669e-005
2.614495912815840e-005	3.582586e+001	-3.899920e+000	1.859038e-003	4.931749e-005	-2.364058e-005
2.614511412439729e-005	3.582586e+001	-3.899928e+000	1.279952e-003	3.323888e-005	-2.285690e-005
2.614524141478638e-005	3.582586e+001	-3.899932e+000	6.935333e-004	1.694502e-005	-2.217050e-005
2.614537406299899e-005	3.582586e+001	-3.899933e+000	6.088431e-005	-6.385524e-007	-2.147755e-005
2.614552896536458e-005	3.582586e+001	-3.899930e+000	-6.243706e-004	-1.968691e-005	-2.075159e-005
2.614570222886250e-005	3.582586e+001	-3.899922e+000	-1.231009e-003	-3.654933e-005	-2.010354e-005
2.614591122030382e-005	3.582586e+001	-3.899910e+000	-1.640882e-003	-4.793536e-005	-1.960136e-005
2.614615163492931e-005	3.582586e+001	-3.899895e+000	-1.605531e-003	-4.692784e-005	-1.941057e-005
2.614648386918139e-005	3.582586e+001	-3.899879e+000	-9.094922e-004	-2.751925e-005	-1.959255e-005
2.614664764300838e-005	3.582586e+001	-3.899875e+000	-3.470710e-004	-1.184415e-005	-1.980988e-005
2.614676933487052e-005	3.582586e+001	-3.899875e+000	1.512593e-004	2.044820e-006	-2.000111e-005
2.614690078604260e-005	3.582586e+001	-3.899878e+000	6.794943e-004	1.677065e-005	-2.017280e-005
2.614706485272699e-005	3.582586e+001	-3.899884e+000	1.260071e-003	3.296243e-005	-2.029905e-005
2.614721826604231e-005	3.582586e+001	-3.899893e+000	1.665654e-003	4.428406e-005	-2.029277e-005
2.614739670896515e-005	3.582586e+001	-3.899905e+000	1.908055e-003	5.107105e-005	-2.010068e-005
2.614759923863509e-005	3.582586e+001	-3.899919e+000	1.862902e-003	4.985960e-005	-1.965137e-005
2.614785724309093e-005	3.582586e+001	-3.899934e+000	1.423044e-003	3.767148e-005	-1.882887e-005
2.614801201963659e-005	3.582586e+001	-3.899940e+000	9.876404e-004	2.558221e-005	-1.824021e-005
2.614814736624382e-005	3.582586e+001	-3.899944e+000	5.221663e-004	1.264954e-005	-1.768889e-005
2.614821993781553e-005	3.582586e+001	-3.899944e+000	2.573181e-004	5.288554e-006	-1.739796e-005
2.614831669991116e-005	3.582586e+001	-3.899943e+000	-8.131812e-005	-4.124371e-006	-1.703641e-005
2.614849066603515e-005	3.582586e+001	-3.899939e+000	-6.176671e-004	-1.903356e-005	-1.646860e-005
2.614867167608098e-005	3.582586e+001	-3.899933e+000	-1.017499e-003	-3.014580e-005	-1.602596e-005
2.614890676549358e-005	3.582586e+001	-3.899922e+000	-1.222528e-003	-3.583445e-005	-1.571122e-005
2.614915988541189e-005	3.582586e+001	-3.899910e+000	-1.077045e-003	-3.176650e-005	-1.564582e-005
2.614934395634261e-005	3.582586e+001	-3.899904e+000	-7.391929e-004	-2.234787e-005	-1.575396e-005
2.614949345775334e-005	3.582586e+001	-3.899901e+000	-3.404027e-004	-1.123375e-005	-1.591224e-005
2.614962817280981e-005	3.582586e+001	-3.899900e+000	6.643586e-005	1.052647e-007	-1.606827e-005
2.614978080756307e-005	3.582586e+001	-3.899902e+000	5.231985e-004	1.283861e-005	-1.621688e-005
2.614995969546431e-005	3.582586e+001	-3.899908e+000	9.910364e-004	2.588668e-005	-1.631417e-005
2.615013114110814e-005	3.582586e+001	-3.899915e+000	1.312221e-003	3.485414e-005	-1.629293e-005
2.615032582154697e-005	3.582586e+001	-3.899925e+000	1.471722e-003	3.932665e-005	-1.610578e-005
2.615054197720017e-005	3.582586e+001	-3.899936e+000	1.396117e-003	3.725864e-005	-1.571679e-005
2.615074254383966e-005	3.582586e+001	-3.899945e+000	1.116345e-003	2.950344e-005	-1.522045e-005
2.615088622435037e-005	3.582586e+001	-3.899949e+000	8.063835e-004	2.089674e-005	-1.480527e-005
2.615103160663250e-005	3.582586e+001	-3.899951e+000	4.335735e-004	1.053834e-005	-1.436646e-005
2.615119406698702e-005	3.582586e+001	-3.899951e+000	1.021919e-005	-1.227904e-006	-1.390015e-005
2.615138360077221e-005	3.582586e+001	-3.899949e+000	-4.557723e-004	-1.418097e-005	-1.340359e-005
2.615140584406592e-005	3.582586e+001	-3.899948e+000	-5.045536e-004	-1.553698e-005	-1.335202e-005
2.615145033065335e-005	3.582586e+001	-3.899947e+000	-5.890041e-004	-1.788442e-005	-1.326194e-005
2.615153930382821e-005	3.582586e+001	-3.899944e+000	-7.233691e-004	-2.161856e-005	-1.311159e-005
2.615171725017792e-005	3.582586e+001	-3.899938e+000	-8.497200e-004	-2.512498e-005	-1.292430e-005
2.615203332011348e-005	3.582586e+001	-3.899927e+000	-7.652171e-004	-2.275512e-005	-1.282199e-005
2.615221540762406e-005	3.582586e+001	-3.899922e+000	-5.409398e-004	-1.650147e-005	-1.288221e-005
2.615237515789375e-005	3.582586e+001	-3.899920e+000	-2.276789e-004	-7.770697e-006	-1.300361e-005
2.615253059690023e-005	3.582586e+001	-3.899920e+000	1.196939e-004	1.911337e-006	-1.313323e-005
2.615270291850348e-005	3.582586e+001	-3.899922e+000	4.962518e-004	1.240967e-005	-1.324763e-005
2.615290018418172e-005	3.582586e+001	-3.899926e+000	8.557261e-004	2.243767e-005	-1.330216e-005
2.615309183869040e-005	3.582586e+001	-3.899933e+000	1.075035e-003	2.856562e-005	-1.324314e-005
2.615331308628206e-005	3.582586e+001	-3.899941e+000	1.122117e-003	2.990423e-005	-1.301860e-005
2.615357882200200e-005	3.582586e+001	-3.899951e+000	9.411097e-004	2.489891e-005	-1.258607e-005
2.615372931896247e-005	3.582586e+001	-3.899955e+000	7.298531e-004	1.903581e-005	-1.227679e-005
2.615389699214146e-005	3.582586e+001	-3.899957e+000	4.193850e-004	1.041079e-005	-1.190000e-005
2.615407694446794e-005	3.582586e+001	-3.899957e+000	7.260582e-005	7.734536e-007	-1.151197e-005
2.615429009068745e-005	3.582586e+001	-3.899955e+000	-2.927644e-004	-9.382016e-006	-1.111665e-005
2.615448393249221e-005	3.582586e+001	-3.899951e+000	-5.223873e-004	-1.576305e-005	-1.085593e-005
2.615471088748646e-005	3.582586e+001	-3.899945e+000	-6.129456e-004	-1.827356e-005	-1.069766e-005
2.615497007048106e-005	3.582586e+001	-3.899939e+000	-5.075030e-004	-1.532751e-005	-1.067148e-005
2.615514583010083e-005	3.582586e+001	-3.899935e+000	-3.154518e-004	-9.973505e-006	-1.073290e-005
2.615531837126358e-005	3.582586e+001	-3.899934e+000	-5.005767e-005	-2.576612e-006	-1.083395e-005
2.615549989532261e-005	3.582586e+001	-3.899935e+000	2.524098e-004	5.854747e-006	-1.093824e-005
2.615569896341095e-005	3.582586e+001	-3.899937e+000	5.540272e-004	1.426598e-005	-1.100948e-005
2.615591447352882e-005	3.582586e+001	-3.899942e+000	7.882506e-004	2.080479e-005	-1.100045e-005
2.615613776810183e-005	3.582586e+001	-3.899948e+000	8.799963e-004	2.337972e-005	-1.087138e-005
2.615640656209673e-005	3.582586e+001	-3.899956e+000	7.926945e-004	2.097506e-005	-1.057574e-005
2.615661283632813e-005	3.582586e+001	-3.899960e+000	5.985741e-004	1.558987e-005	-1.027030e-005
2.615678496771514e-005	3.582586e+001	-3.899962e+000	3.713452e-004	9.278718e-006	-9.981408e-006
2.615680786030975e-005	3.582586e+001	-3.899963e+000	3.375830e-004	8.340616e-006	-9.941949e-006
2.615685364549897e-005	3.582586e+001	-3.899963e+000	2.677181e-004	6.399006e-006	-9.863732e-006
2.615694521587742e-005	3.582586e+001	-3.899963e+000	1.318782e-004	2.623527e-006	-9.714990e-006
2.615712835663431e-005	3.582586e+001	-3.899961e+000	-1.087754e-004	-4.065448e-006	-9.454659e-006
2.615736364571906e-005	3.582586e+001	-3.899958e+000	-3.633232e-004	-1.114032e-005	-9.176559e-006
2.615739364037191e-005	3.582586e+001	-3.899958e+000	-3.869425e-004	-1.179662e-005	-9.149210e-006
2.615745362967760e-005	3.582586e+001	-3.899956e+000	-4.163671e-004	-1.261363e-005	-9.109638e-006
2.615757360828899e-005	3.582586e+001	-3.899954e+000	-4.384308e-004	-1.322393e-005	-9.058554e-006
2.615777703245134e-005	3.582586e+001	-3.899950e+000	-3.846243e-004	-1.171972e-005	-9.037213e-006
2.615801882500283e-005	3.582586e+001	-3.899946e+000	-2.064701e-004	-6.752287e-006	-9.086390e-006
2.615822298541117e-005	3.582586e+001	-3.899945e+000	1.725637e-005	-5.162610e-007	-9.167275e-006
2.615842225899337e-005	3.582586e+001	-3.899945e+000	2.606089e-004	6.267729e-006	-9.246828e-006
2.615864065931256e-005	3.582586e+001	-3.899948e+000	4.943083e-004	1.278608e-005	-9.291357e-006
2.615887992993387e-005	3.582586e+001	-3.899952e+000	6.564835e-004	1.731662e-005	-9.256687e-006
2.615913349064313e-005	3.582586e+001	-3.899958e+000	6.792999e-004	1.796978e-005	-9.107051e-006
2.615945979697734e-005	3.582586e+001	-3.899964e+000	5.244535e-004	1.368205e-005	-8.790415e-006
2.615963614612544e-005	3.582586e+001	-3.899966e+000	3.690607e-004	9.367479e-006	-8.580251e-006
2.615983710926313e-005	3.582586e+001	-3.899966e+000	1.549492e-004	3.417921e-006	-8.333206e-006
2.616006368622850e-005	3.582586e+001	-3.899965e+000	-6.283900e-005	-2.634991e-006	-8.092846e-006
2.616031719198172e-005	3.582586e+001	-3.899962e+000	-2.246584e-004	-7.131225e-006	-7.903633e-006
2.616057670250401e-005	3.582586e+001	-3.899959e+000	-2.571124e-004	-8.027753e-006	-7.817718e-006
2.616090810906855e-005	3.582586e+001	-3.899955e+000	-1.302114e-004	-4.486837e-006	-7.829160e-006
2.616109898802915e-005	3.582586e+001	-3.899953e+000	1.302868e-005	-4.939085e-007	-7.877884e-006
2.616130832007531e-005	3.582586e+001	-3.899954e+000	2.042226e-004	4.835895e-006	-7.941769e-006
2.616154461254041e-005	3.582586e+001	-3.899956e+000	3.957446e-004	1.017761e-005	-7.980335e-006
2.616181166157207e-005	3.582586e+001	-3.899959e+000	5.303825e-004	1.393896e-005	-7.950623e-006
2.616208711513573e-005	3.582586e+001	-3.899963e+000	5.387155e-004	1.418558e-005	-7.821867e-006
2.616245216243511e-005	3.582586e+001	-3.899968e+000	3.872688e-004	9.988524e-006	-7.544007e-006
2.616264379421364e-005	3.582586e+001	-3.899969e+000	2.528117e-004	6.254294e-006	-7.370901e-006
2.616286371872844e-005	3.582586e+001	-3.899969e+000	8.111070e-005	1.482686e-006	-7.177545e-006
2.616312372975053e-005	3.582586e+001	-3.899967e+000	-7.833014e-005	-2.948296e-006	-6.998807e-006
2.616340275742255e-005	3.582586e+001	-3.899965e+000	-1.832225e-004	-5.861932e-006	-6.868342e-006
2.616344262074892e-005	3.582586e+001	-3.899964e+000	-1.879022e-004	-5.991446e-006	-6.858152e-006
2.616352234740166e-005	3.582586e+001	-3.899963e+000	-1.789873e-004	-5.741892e-006	-6.851593e-006
2.616368180070713e-005	3.582586e+001	-3.899961e+000	-1.289518e-004	-4.346125e-006	-6.859522e-006
2.616398595767215e-005	3.582586e+001	-3.899960e+000	3.194380e-005	1.392450e-007	-6.911669e-006
2.616427889263827e-005	3.582586e+001	-3.899960e+000	2.189004e-004	5.351468e-006	-6.969156e-006
2.616455398940108e-005	3.582586e+001	-3.899962e+000	3.704751e-004	9.580162e-006	-6.989202e-006
2.616485077759600e-005	3.582586e+001	-3.899965e+000	4.481070e-004	1.175273e-005	-6.937359e-006
2.616516352988312e-005	3.582586e+001	-3.899968e+000	4.109107e-004	1.072970e-005	-6.797502e-006
2.616551706947231e-005	3.582586e+001	-3.899971e+000	2.589353e-004	6.511960e-006	-6.574094e-006
2.616577401357827e-005	3.582586e+001	-3.899971e+000	1.156651e-004	2.531345e-006	-6.404520e-006
2.616603643508455e-005	3.582586e+001	-3.899970e+000	-7.413712e-006	-8.889940e-007	-6.265500e-006
2.616635308773626e-005	3.582586e+001	-3.899968e+000	-7.168883e-005	-2.672932e-006	-6.172169e-006
2.616668637014099e-005	3.582586e+001	-3.899965e+000	-2.952948e-005	-1.494419e-006	-6.156303e-006
2.616700599414446e-005	3.582586e+001	-3.899964e+000	9.505577e-005	1.978960e-006	-6.194369e-006
2.616725917225453e-005	3.582586e+001	-3.899964e+000	2.182838e-004	5.414608e-006	-6.231029e-006
2.616753655125205e-005	3.582586e+001	-3.899966e+000	3.265215e-004	8.434896e-006	-6.239576e-006
2.616786684229362e-005	3.582586e+001	-3.899969e+000	3.733332e-004	9.747719e-006	-6.182810e-006
2.616822917626906e-005	3.582586e+001	-3.899971e+000	3.203091e-004	8.282387e-006	-6.047595e-006
2.616851498779159e-005	3.582586e+001	-3.899973e+000	2.169157e-004	5.411743e-006	-5.906543e-006
2.616877150962191e-005	3.582586e+001	-3.899973e+000	1.012600e-004	2.197913e-006	-5.773838e-006
2.616882162441498e-005	3.582586e+001	-3.899973e+000	7.908404e-005	1.581539e-006	-5.749789e-006
2.616883415311325e-005	3.582586e+001	-3.899973e+000	7.382945e-005	1.435479e-006	-5.744192e-006
2.616885921050978e-005	3.582586e+001	-3.899973e+000	6.366799e-005	1.153023e-006	-5.733356e-006
2.616890932530285e-005	3.582586e+001	-3.899973e+000	4.487876e-005	6.307612e-007	-5.713167e-006
2.616900955488899e-005	3.582586e+001	-3.899972e+000	1.463398e-005	-2.097742e-007	-5.679353e-006
2.616921001406126e-005	3.582586e+001	-3.899971e+000	-1.330141e-005	-9.850148e-007	-5.637889e-006
2.616961093240580e-005	3.582586e+001	-3.899969e+000	1.565038e-005	-1.746560e-007	-5.617375e-006
2.616991526575839e-005	3.582586e+001	-3.899968e+000	9.665752e-005	2.084090e-006	-5.639325e-006
2.617019568444856e-005	3.582586e+001	-3.899968e+000	1.977531e-004	4.902692e-006	-5.669255e-006
2.617050409953130e-005	3.582586e+001	-3.899969e+000	2.849042e-004	7.334781e-006	-5.674238e-006
2.617087210901819e-005	3.582586e+001	-3.899971e+000	3.143421e-004	8.162359e-006	-5.620196e-006
2.617127687767249e-005	3.582586e+001	-3.899974e+000	2.674350e-004	6.865662e-006	-5.504324e-006
2.617131427833065e-005	3.582586e+001	-3.899974e+000	2.577356e-004	6.596448e-006	-5.490333e-006
2.617138907964696e-005	3.582586e+001	-3.899974e+000	2.323151e-004	5.890261e-006	-5.459386e-006
2.617153868227958e-005	3.582586e+001	-3.899974e+000	1.807939e-004	4.458620e-006	-5.400039e-006
2.617183788754483e-005	3.582586e+001	-3.899974e+000	9.304772e-005	2.020133e-006	-5.301251e-006
2.617221596799492e-005	3.582586e+001	-3.899972e+000	3.666107e-005	4.544059e-007	-5.226084e-006
2.617262308517518e-005	3.582586e+001	-3.899971e+000	6.123360e-005	1.142058e-006	-5.209885e-006
2.617310304116496e-005	3.582586e+001	-3.899970e+000	1.662866e-004	4.071073e-006	-5.240270e-006
2.617317558244045e-005	3.582586e+001	-3.899970e+000	1.864861e-004	4.634240e-006	-5.246317e-006
2.617332066499143e-005	3.582586e+001	-3.899971e+000	2.237875e-004	5.674703e-006	-5.252972e-006
2.617361083009338e-005	3.582586e+001	-3.899972e+000	2.668499e-004	6.878087e-006	-5.240178e-006
2.617404235578178e-005	3.582586e+001	-3.899974e+000	2.572751e-004	6.618592e-006	-5.168853e-006
2.617460378668206e-005	3.582586e+001	-3.899975e+000	1.638131e-004	4.024932e-006	-5.029902e-006
2.617499083303978e-005	3.582586e+001	-3.899975e+000	9.259908e-005	2.046612e-006	-4.942971e-006
2.617539548272184e-005	3.582586e+001	-3.899973e+000	6.604163e-005	1.310259e-006	-4.897593e-006
2.617583749995310e-005	3.582586e+001	-3.899972e+000	1.069797e-004	2.452773e-006	-4.899277e-006
2.617620049081816e-005	3.582586e+001	-3.899972e+000	1.736404e-004	4.311407e-006	-4.918130e-006
2.617655762378592e-005	3.582586e+001	-3.899973e+000	2.274852e-004	5.814150e-006	-4.920111e-006
2.617703402053216e-005	3.582586e+001	-3.899975e+000	2.375305e-004	6.099588e-006	-4.873761e-006
2.617751493476789e-005	3.582586e+001	-3.899976e+000	1.847077e-004	4.634622e-006	-4.786792e-006
2.617787836827176e-005	3.582586e+001	-3.899976e+000	1.271060e-004	3.034335e-006	-4.717561e-006
2.617827915376535e-005	3.582586e+001	-3.899975e+000	9.068747e-005	2.022940e-006	-4.670261e-006
2.617876037818904e-005	3.582586e+001	-3.899974e+000	1.084105e-004	2.518729e-006	-4.660263e-006
2.617935183629118e-005	3.582586e+001	-3.899974e+000	1.787007e-004	4.479068e-006	-4.675479e-006
2.617981351549199e-005	3.582586e+001	-3.899975e+000	2.174051e-004	5.560264e-006	-4.667679e-006
2.618036168701023e-005	3.582586e+001	-3.899976e+000	2.024402e-004	5.148519e-006	-4.612880e-006
2.618094124363159e-005	3.582586e+001	-3.899976e+000	1.423952e-004	3.481239e-006	-4.532558e-006
2.618139601692132e-005	3.582586e+001	-3.899976e+000	1.099060e-004	2.579040e-006	-4.489684e-006
2.618198290583011e-005	3.582586e+001	-3.899975e+000	1.262852e-004	3.037213e-006	-4.480662e-006
2.618260016007245e-005	3.582586e+001	-3.899975e+000	1.803616e-004	4.545478e-006	-4.491290e-006
2.618310248535590e-005	3.582586e+001	-3.899976e+000	2.047085e-004	5.226359e-006	-4.479445e-006
2.618370705822056e-005	3.582586e+001	-3.899977e+000	1.805335e-004	4.557212e-006	-4.427589e-006
2.618433879286481e-005	3.582586e+001	-3.899977e+000	1.232761e-004	2.966542e-006	-4.358283e-006
2.618442746446330e-005	3.582586e+001	-3.899977e+000	1.162915e-004	2.772415e-006	-4.350612e-006
2.618460480766029e-005	3.582586e+001	-3.899976e+000	1.074615e-004	2.527044e-006	-4.340533e-006
2.618464914345954e-005	3.582586e+001	-3.899976e+000	1.063258e-004	2.495525e-006	-4.338861e-006
2.618473781505803e-005	3.582586e+001	-3.899976e+000	1.067277e-004	2.506888e-006	-4.337533e-006
2.618491515825502e-005	3.582586e+001	-3.899976e+000	1.136787e-004	2.700754e-006	-4.338959e-006
2.618526984464899e-005	3.582586e+001	-3.899976e+000	1.389658e-004	3.405512e-006	-4.348845e-006
2.618533341538618e-005	3.582586e+001	-3.899976e+000	1.449830e-004	3.573196e-006	-4.351349e-006
2.618546055686055e-005	3.582586e+001	-3.899976e+000	1.582866e-004	3.943985e-006	-4.356431e-006
2.618571483980929e-005	3.582586e+001	-3.899976e+000	1.789504e-004	4.520311e-006	-4.360649e-006
2.618622340570677e-005	3.582586e+001	-3.899976e+000	1.919635e-004	4.885064e-006	-4.346658e-006
2.618689023492238e-005	3.582586e+001	-3.899977e+000	1.678349e-004	4.216474e-006	-4.301590e-006
2.618743209652093e-005	3.582586e+001	-3.899977e+000	1.388528e-004	3.411497e-006	-4.264890e-006
2.618804348931367e-005	3.582586e+001	-3.899977e+000	1.331342e-004	3.253653e-006	-4.248569e-006
2.618872062399089e-005	3.582586e+001	-3.899976e+000	1.614172e-004	4.042544e-006	-4.253767e-006
2.618928657952348e-005	3.582586e+001	-3.899977e+000	1.802143e-004	4.567602e-006	-4.250299e-006
2.619010159902754e-005	3.582586e+001	-3.899977e+000	1.677434e-004	4.223181e-006	-4.216516e-006
2.619088666090188e-005	3.582586e+001	-3.899977e+000	1.425869e-004	3.524788e-006	-4.181658e-006
2.619164162688032e-005	3.582586e+001	-3.899977e+000	1.444260e-004	3.577220e-006	-4.171565e-006
2.619244987170199e-005	3.582586e+001	-3.899977e+000	1.698385e-004	4.286193e-006	-4.174880e-006
2.619313770742437e-005	3.582586e+001	-3.899977e+000	1.827080e-004	4.646247e-006	-4.167258e-006
2.619324544860014e-005	3.582586e+001	-3.899978e+000	1.805397e-004	4.586196e-006	-4.162928e-006
2.619346093095169e-005	3.582586e+001	-3.899978e+000	1.701495e-004	4.297503e-006	-4.150729e-006
2.619389189565479e-005	3.582586e+001	-3.899978e+000	1.521078e-004	3.796046e-006	-4.131106e-006
2.619462925763035e-005	3.582586e+001	-3.899977e+000	1.432268e-004	3.549681e-006	-4.117058e-006
2.619539568711314e-005	3.582586e+001	-3.899977e+000	1.582186e-004	3.967928e-006	-4.119029e-006
2.619614691870886e-005	3.582586e+001	-3.899977e+000	1.698871e-004	4.293996e-006	-4.115659e-006
2.619714512483362e-005	3.582586e+001	-3.899978e+000	1.594302e-004	4.004532e-006	-4.093470e-006
2.619824974546995e-005	3.582586e+001	-3.899978e+000	1.492343e-004	3.721881e-006	-4.075587e-006
2.619929346172923e-005	3.582586e+001	-3.899978e+000	1.597737e-004	4.016236e-006	-4.074018e-006
2.620035390865931e-005	3.582586e+001	-3.899978e+000	1.650239e-004	4.163623e-006	-4.066322e-006
2.620152551656419e-005	3.582586e+001	-3.899978e+000	1.527083e-004	3.821938e-006	-4.047235e-006
2.620255860975351e-005	3.582586e+001	-3.899978e+000	1.483540e-004	3.701248e-006	-4.039408e-006
2.620271022564812e-005	3.582586e+001	-3.899978e+000	1.512356e-004	3.781527e-006	-4.040842e-006
2.620301345743736e-005	3.582586e+001	-3.899978e+000	1.598522e-004	4.021599e-006	-4.044872e-006
2.620361992101582e-005	3.582586e+001	-3.899978e+000	1.710796e-004	4.334741e-006	-4.047133e-006
2.620376572820690e-005	3.582586e+001	-3.899978e+000	1.712268e-004	4.339010e-006	-4.045671e-006
2.620405734258906e-005	3.582586e+001	-3.899978e+000	1.664486e-004	4.206317e-006	-4.039412e-006
2.620464057135338e-005	3.582586e+001	-3.899978e+000	1.563029e-004	3.924309e-006	-4.028532e-006
2.620561991208491e-005	3.582586e+001	-3.899978e+000	1.522492e-004	3.811857e-006	-4.022111e-006
2.620663822365251e-005	3.582586e+001	-3.899978e+000	1.630739e-004	4.113592e-006	-4.025916e-006
2.620689280154441e-005	3.582586e+001	-3.899978e+000	1.663389e-004	4.204649e-006	-4.026638e-006
2.620695644601738e-005	3.582586e+001	-3.899978e+000	1.668177e-004	4.218032e-006	-4.026463e-006
2.620708373496333e-005	3.582586e+001	-3.899978e+000	1.670587e-004	4.224854e-006	-4.025590e-006
2.620733831285523e-005	3.582586e+001	-3.899978e+000	1.653825e-004	4.178406e-006	-4.022470e-006
2.620784746863903e-005	3.582586e+001	-3.899978e+000	1.583380e-004	3.982673e-006	-4.014205e-006
